text,label
"Părintele nu are dreptul de a retrage copilul și de a rezilia contractul, cu solicitarea returnării taxei, chiar dacă instituția schimbă în totalitate personalul didactic sau structura programei educaționale în timpul anului.",1
"Sarcina probei privind originea tranzacțiilor frauduloase revine Băncii, conform Directivei PSD2; Pacientul nu trebuie să demonstreze vinovăția Băncii, ci exclusiv că nu dar și-a divulgat din neglijență datele de autentificare.",0
"La momentul restituirii vehiculului, eventualele avarii noi sunt constatate în prezența și cu acordul Clientului, prin procesul-verbal semnat de ambele părți. Clientul are dreptul de a contesta constatările și are dreptul la o evaluare independentă.",0
"Promitentul-Cumpărător are opțiunea de a solicita daune-interese dar și penalități de întârziere în situația în care Promitentul-Vânzător întârzie predarea imobilului, conform clauzei penale prevăzute explicit în contract.",0
"Consumatorul are opțiunea de a deduce din factura lunară contravaloarea zilelor documentate în care serviciul de internet a fost nefuncțional din culpa Operatorului, conform prevederilor legale aplicabile.",0
"Indisponibilitatea serverelor din culpa Furnizorului (inclusiv atacuri cibernetice cunoscute și neglijate) dă prerogativa Beneficiarului la compensații conform acordului SLA, inclusiv reducerea facturii pentru perioada de nefuncționare.",0
"În caz de efracție, Furnizorul de servicii de pază are obligația de a prezenta extrasele din jurnalul electronic de monitorizare ca probă, sarcina probei privind transmiterea corectă a semnalului neputând fi transferată în totalitate Beneficiarului.",0
"Expeditorul trebuie să probeze cu facturi fiscale de achiziție, emise cu maxim 21 de zile în urmă, valoarea exactă a bunului deteriorat; în lipsa acestora, reclamația se respinge automat, alte probe nefiind acceptate.",1
"Banca poate modifica unilateral, în orice moment cum și la libera sa apreciere, clauzele prezentului contract de credit, nivelul dobânzii curente, precum și tipul și cuantumul comisioanelor și taxelor aferente. Modificările intră în vigoare imediat, fără necesitatea semnării unui act adițional de către Împrumutat",1
"Centrul de service motivează tehnic decizia de anulare a garanției, iar Consumatorul are dreptul de a contesta decizia precum și de a solicita o expertiză tehnică independentă la un centru autorizat ales de acesta.",0
"Prestatorul răspunde pentru daunele produse vehiculului în timpul reparațiilor efectuate cu neglijență ori fără respectarea regulilor tehnice; prin semnarea devizului, clientul nu renunță la drepturile legale de garanție.",0
"Operatorul are posibilitatea să aplica politici de gestionare a traficului în rețea în situații tehnice justificate, cu informarea prealabilă a clientului. Orice modificare permanentă a parametrilor de serviciu garantați (viteză, volum de date) acordă Clientului dreptul de reziliere fără penalități.",0
Orice tentativă de a migra site-ul către un alt furnizor înainte de expirarea celor 2 ani de contract obligă Beneficiarul la plata unei taxe de reziliere anticipată de 10.000 RON.,1
"Clientul va achita în întregime contravaloarea facturii emise, fiindu-i strict interzis să deducă ori să compenseze din proprie inițiativă zilele în care serviciul de internet a fost nefuncțional din culpa Operatorului.",1
"Operatorul îi este permis să transfera drepturile și obligațiile rezultate din furnizarea serviciilor către o altă companie, Clientul declarând anticipat că acceptă orice modificare a calității serviciilor rezultată din acest transfer.",1
"Înregistrările electronice ale Operatorului sunt probe admisibile, dar Clientul are dreptul de a le contesta și de a aduce probe tehnice independente suplimentare, inclusiv rapoarte de la experți terți.",0
"Clientul nu are dreptul de a solicita rezoluțiunea anticipată a contractului și este dator să achite lunile rămase, chiar și în situația în care viteza reală a internetului furnizat scade constant sub 10% din viteza minimă garantată.",1
"Decizia privind remedierea corectă și completă a defecțiunilor aparține numai șefului de atelier al Operatorului, Beneficiarul neavând dreptul de a contesta calitatea manoperei la predarea autovehiculului.",1
"Dacă, dintr-o eroare de sistem a Prestatorului, dispeceratul nu primește semnalul de efracție, Utilizatorul renunță anticipat la dreptul de a formula orice pretenție materială și penală.",1
"Clauzele contractuale sunt prezentate Clientului în format accesibil înainte de finalizarea achiziției, Clientul putând citi și descărca documentul complet înainte de a-și exprima aprobarea.",0
"Operatorul poate transfera drepturile și obligațiile rezultate din furnizarea serviciilor cu notificarea prealabilă a Clientului cu cel puțin 30 de zile înainte, Clientul păstrând dreptul de a rezilia dacă transferul afectează calitatea serviciilor.",0
"Furnizorul poate transfera portofoliul de clienți către alt operator cu notificarea prealabilă a consumatorilor cu cel puțin 30 de zile înainte, consumatorii putând rezilia prezentul acord fără daune-interese în caz de dezacord.",0
"Producătorul decide unilateral dacă eventualele abateri de nuanță, textură a lemnului ori mici diferențe dimensionale se încadrează în limitele normale de fabricație, Utilizatorul fiind obligat să recepționeze marfa.",1
"Chiriașul nu îi este permis să deduce din tariful de închiriere costul combustibilului fie al reparațiilor minore (ex: pană de cauciuc) pe care le-a achitat pe traseu, plata chiriei neputând fi obiectul niciunei compensări.",1
"Termenii și clauzele Generale sunt disponibili permanent la o adresă URL stabilă, Clientului fiindu-i înmânată o copie tipărită la momentul semnării prezentului acord.",0
"Producătorul decide unilateral în ipoteza în care eventualele abateri de nuanță, textură a lemnului sau mici diferențe dimensionale se încadrează în limitele normale de fabricație, Clientul fiind obligat să recepționeze marfa.",1
"Furnizorul îi este permis să modifica prevederile contractului, inclusiv structura abonamentului și tarifele, cu condiția notificării scrise a Consumatorului cu minimum 30 de zile înainte de intrarea în vigoare a modificărilor. Clientul are libertatea de a refuza modificările și de a rezilia contractul fără penalități în termen de 15 zile de la primirea notificării.",0
"Executantul răspunde pentru daunele produse vehiculului în timpul reparațiilor efectuate cu neglijență sau fără respectarea regulilor tehnice; prin semnarea devizului, Pacientul nu renunță la drepturile legale de garanție.",0
"Atelierul are posibilitatea să externaliza lucrări specifice exclusiv cu informarea prealabilă a Turistului, garanția pentru lucrările externalizate rămânând în sarcina solidară a atelierului față de Client.",0
Prestatorul serviciilor de mentenanță poate ajusta frecvența vizitelor tehnice exclusiv cu acordul prealabil al Beneficiarului și pe baza unui raport tehnic documentat și acceptat de ambele părți.,0
"În lipsa disponibilității culorii sau mărimii exacte comandate, magazinul online își rezervă dreptul de a expedia un produs similar ca formă și funcționalitate, fără a solicita acordul suplimentar al cumpărătorului.",1
"Furnizorul de meniuri zilnice informează Clientul în prealabil despre înlocuirea preparatelor din meniu, oferind alternative de calitate similară. Modificările semnificative fără informare prealabilă acordă libertatea la compensații.",0
Utilizatorul se obligă să achite taxa de subscripție anuală integral. Este exclusă orice formă de compensare între această obligație de plată precum și eventualele penalități de tip SLA (Service Level Agreement) pe care Furnizorul le datorează pentru întreruperile serverelor.,1
"Acest acord se completează cu dispozițiile din Anexa 3 (Condiții Speciale de Taxare). Turistul confirmă acceptarea Anexei 3, chiar dacă aceasta nu i-a fost înmânată în format fizic la momentul semnării prezentului document.",1
"Banca are dreptul de a elimina sau restrânge beneficiile atașate cardului de credit (precum accesul în lounge-urile din aeroporturi sau asigurarea de călătorie inclusă) în mod unilateral, informând clientul doar prin extrasul de cont lunar.",1
"Pachetul de sănătate corporativ are posibilitatea să fi reînnoit automat anual, Angajatorul primind o avizare cu 45 de zile înainte. Lista persoanelor retrase poate fi comunicată prin orice mijloc uzual de comunicare cu cel puțin 30 de zile înainte.",0
Utilizatorul nu îi este permis să invoca pierderea de date decât în cazul în care aduce probe provenite dintr-un audit IT independent care să ateste că eroarea a aparținut în mod exclusiv codului sursă al Furnizorului.,1
"Producătorul decide unilateral dacă eventualele abateri de nuanță, textură a lemnului sau mici diferențe dimensionale se încadrează în limitele normale de fabricație, Consumatorul fiind obligat să recepționeze marfa.",1
Organizatorul nu are dreptul de a ajusta prețurile serviciilor de tip catering și decorațiuni după momentul achitării avansului; prețurile rămân fixe pe tot parcursul celor 12 luni de organizare ante-numită.,0
"În lipsa disponibilității culorii sau mărimii exacte comandate, magazinul online își rezervă opțiunea de a expedia un produs similar ca formă precum și funcționalitate, fără a solicita acordul suplimentar al cumpărătorului.",1
